osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,cuisine_original,cuisine_source_url,cuisine_enrichment_confidence,cuisine_enrichment_method,cuisine_updated
way,664536852,Dragon Fortune,restaurant,restaurant,Unknown,chinese,45.292265,-75.8577461,62,Stonehaven Drive,Ottawa,Unknown,62 Stonehaven Drive,,,,Unknown,Unknown,,"{""@id"": ""way/664536852"", ""addr:housenumber"": ""62"", ""addr:street"": ""Stonehaven Drive"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Dragon Fortune"", ""start_date"": ""1999..2002"", ""@geometry"": ""center""}","62 Stonehaven Drive, Ottawa Unknown",19.075242968726933,"Dragon Fortune restaurant Unknown 62 Stonehaven Drive, Ottawa Unknown {""@id"": ""way/664536852"", ""addr:housenumber"": ""62"", ""addr:street"": ""Stonehaven Drive"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Dragon Fortune"", ""start_date"": ""1999..2002"", ""@geometry"": ""center""}",Unknown,,,,Unknown,https://dragonfortunedelight.com/pages/home,high,web_research,True
way,664536857,The Works,restaurant,restaurant,Unknown,burger,45.291987,-75.857168,60,Stonehaven Drive,Ottawa,Unknown,60 Stonehaven Drive,,,,Unknown,The Works,City of Ottawa,"{""@id"": ""way/664536857"", ""addr:housenumber"": ""60"", ""addr:street"": ""Stonehaven Drive"", ""amenity"": ""restaurant"", ""brand"": ""The Works"", ""brand:wikidata"": ""Q123410138"", ""building"": ""retail"", ""building:levels"": ""1"", ""cuisine"": ""burger"", ""name"": ""The Works"", ""source"": ""City of Ottawa"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}","60 Stonehaven Drive, Ottawa Unknown",19.06892328448728,"The Works restaurant burger 60 Stonehaven Drive, Ottawa Unknown {""@id"": ""way/664536857"", ""addr:housenumber"": ""60"", ""addr:street"": ""Stonehaven Drive"", ""amenity"": ""restaurant"", ""brand"": ""The Works"", ""brand:wikidata"": ""Q123410138"", ""building"": ""retail"", ""building:levels"": ""1"", ""cuisine"": ""burger"", ""name"": ""The Works"", ""source"": ""City of Ottawa"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}",burger,,,,burger,,,,False
way,664550161,Big Bone BBQ,restaurant,restaurant,Unknown,barbecue,45.287537,-75.8667751,701,Eagleson Road,Ottawa,Unknown,701 Eagleson Road,+1-613-435-5453,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/664550161"", ""addr:housenumber"": ""701"", ""addr:street"": ""Eagleson Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""barbecue"", ""name"": ""Big Bone BBQ"", ""phone"": ""+1-613-435-5453"", ""source"": ""City of Ottawa"", ""start_date"": ""1976..1991"", ""@geometry"": ""center""}","701 Eagleson Road, Ottawa Unknown",19.93647486833373,"Big Bone BBQ restaurant barbecue 701 Eagleson Road, Ottawa Unknown {""@id"": ""way/664550161"", ""addr:housenumber"": ""701"", ""addr:street"": ""Eagleson Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""barbecue"", ""name"": ""Big Bone BBQ"", ""phone"": ""+1-613-435-5453"", ""source"": ""City of Ottawa"", ""start_date"": ""1976..1991"", ""@geometry"": ""center""}",barbecue,,,,barbecue,,,,False
way,664747501,Swiss Chalet,restaurant,restaurant,Unknown,chicken,45.415922,-75.6015245,1899,Cyrville Road,Ottawa,Unknown,1899 Cyrville Road,,,,Unknown,Swiss Chalet,City of Ottawa,"{""@id"": ""way/664747501"", ""addr:housenumber"": ""1899"", ""addr:street"": ""Cyrville Road"", ""amenity"": ""restaurant"", ""brand"": ""Swiss Chalet"", ""brand:wikidata"": ""Q2372909"", ""brand:wikipedia"": ""en:Swiss Chalet"", ""building"": ""retail"", ""cuisine"": ""chicken"", ""name"": ""Swiss Chalet"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1899 Cyrville Road, Ottawa Unknown",7.493186467857527,"Swiss Chalet restaurant chicken 1899 Cyrville Road, Ottawa Unknown {""@id"": ""way/664747501"", ""addr:housenumber"": ""1899"", ""addr:street"": ""Cyrville Road"", ""amenity"": ""restaurant"", ""brand"": ""Swiss Chalet"", ""brand:wikidata"": ""Q2372909"", ""brand:wikipedia"": ""en:Swiss Chalet"", ""building"": ""retail"", ""cuisine"": ""chicken"", ""name"": ""Swiss Chalet"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",chicken,,,,chicken,,,,False
way,667329599,Freshii,restaurant,restaurant,Unknown,salad,45.3385962,-75.71084,290,West Hunt Club Road,Ottawa,K2E 0B7,290 West Hunt Club Road,,,Mo-Sa 10:00-23:00; Su 11:00-23:00,Unknown,Freshii,,"{""@id"": ""way/667329599"", ""addr:housenumber"": ""290"", ""addr:postcode"": ""K2E 0B7"", ""addr:street"": ""West Hunt Club Road"", ""amenity"": ""restaurant"", ""brand"": ""Freshii"", ""brand:wikidata"": ""Q5503051"", ""brand:wikipedia"": ""en:Freshii"", ""building"": ""retail"", ""cuisine"": ""salad"", ""name"": ""Freshii"", ""opening_hours"": ""Mo-Sa 10:00-23:00; Su 11:00-23:00"", ""@geometry"": ""center""}","290 West Hunt Club Road, Ottawa K2E 0B7",9.279835036356754,"Freshii restaurant salad 290 West Hunt Club Road, Ottawa K2E 0B7 {""@id"": ""way/667329599"", ""addr:housenumber"": ""290"", ""addr:postcode"": ""K2E 0B7"", ""addr:street"": ""West Hunt Club Road"", ""amenity"": ""restaurant"", ""brand"": ""Freshii"", ""brand:wikidata"": ""Q5503051"", ""brand:wikipedia"": ""en:Freshii"", ""building"": ""retail"", ""cuisine"": ""salad"", ""name"": ""Freshii"", ""opening_hours"": ""Mo-Sa 10:00-23:00; Su 11:00-23:00"", ""@geometry"": ""center""}",salad,,,,salad,,,,False
way,669194893,Little Turkish Village,restaurant,restaurant,Unknown,turkish,45.4667011,-75.535557,2095,St. Joseph Boulevard,Ottawa,K1C 1E7,2095 St. Joseph Boulevard,+1-613-824-5557,https://turkishvillage.ca/,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/669194893"", ""addr:housenumber"": ""2095"", ""addr:postcode"": ""K1C 1E7"", ""addr:street"": ""St. Joseph Boulevard"", ""addr:unit"": ""8"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""turkish"", ""name"": ""Little Turkish Village"", ""phone"": ""+1-613-824-5557"", ""smoking"": ""outside"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""website"": ""https://turkishvillage.ca/"", ""@geometry"": ""center""}","2095 St. Joseph Boulevard, Ottawa K1C 1E7",13.575278551359332,"Little Turkish Village restaurant turkish 2095 St. Joseph Boulevard, Ottawa K1C 1E7 {""@id"": ""way/669194893"", ""addr:housenumber"": ""2095"", ""addr:postcode"": ""K1C 1E7"", ""addr:street"": ""St. Joseph Boulevard"", ""addr:unit"": ""8"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""turkish"", ""name"": ""Little Turkish Village"", ""phone"": ""+1-613-824-5557"", ""smoking"": ""outside"", ""source"": ""City of Ottawa"", ""takeaway"": ""yes"", ""website"": ""https://turkishvillage.ca/"", ""@geometry"": ""center""}",turkish,,,,turkish,,,,False
way,671164980,New Mukut Restaurant,restaurant,restaurant,Unknown,indian,45.4661093,-75.4668377,1968,Portobello Boulevard,Ottawa,K4A 4E7,1968 Portobello Boulevard,+1-613-590-0556,,,Unknown,Unknown,,"{""@id"": ""way/671164980"", ""addr:housenumber"": ""1968"", ""addr:postcode"": ""K4A 4E7"", ""addr:street"": ""Portobello Boulevard"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""name"": ""New Mukut Restaurant"", ""phone"": ""+1-613-590-0556"", ""@geometry"": ""center""}","1968 Portobello Boulevard, Ottawa K4A 4E7",18.64375526071914,"New Mukut Restaurant restaurant indian 1968 Portobello Boulevard, Ottawa K4A 4E7 {""@id"": ""way/671164980"", ""addr:housenumber"": ""1968"", ""addr:postcode"": ""K4A 4E7"", ""addr:street"": ""Portobello Boulevard"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""name"": ""New Mukut Restaurant"", ""phone"": ""+1-613-590-0556"", ""@geometry"": ""center""}",indian,,,,indian,,,,False
way,671165711,Yalla Yalla,restaurant,restaurant,Unknown,lebanese,45.4686172,-75.4543487,2010,Trim Road,Ottawa,Unknown,2010 Trim Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/671165711"", ""addr:housenumber"": ""2010"", ""addr:street"": ""Trim Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""lebanese"", ""description"": ""Bakery & Lebanese Foods"", ""name"": ""Yalla Yalla"", ""smoking"": ""outside"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","2010 Trim Road, Ottawa Unknown",19.656760099841424,"Yalla Yalla restaurant lebanese 2010 Trim Road, Ottawa Unknown {""@id"": ""way/671165711"", ""addr:housenumber"": ""2010"", ""addr:street"": ""Trim Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""lebanese"", ""description"": ""Bakery & Lebanese Foods"", ""name"": ""Yalla Yalla"", ""smoking"": ""outside"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",lebanese,,,,lebanese,,,,False
way,671932741,Mr. Pho,restaurant,restaurant,Unknown,vietnamese,45.3282828,-75.820957,1861,Robertson Road,Ottawa,Unknown,1861 Robertson Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/671932741"", ""addr:housenumber"": ""1861"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-03-20"", ""cuisine"": ""vietnamese"", ""mapillary"": ""473110877125457"", ""name"": ""Mr. Pho"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1861 Robertson Road, Ottawa Unknown",14.173373928312197,"Mr. Pho restaurant vietnamese 1861 Robertson Road, Ottawa Unknown {""@id"": ""way/671932741"", ""addr:housenumber"": ""1861"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2024-03-20"", ""cuisine"": ""vietnamese"", ""mapillary"": ""473110877125457"", ""name"": ""Mr. Pho"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",vietnamese,,,,vietnamese,,,,False
way,671933050,iCook Pho You,restaurant,restaurant,Unknown,vietnamese,45.3238517,-75.8271627,2006,Robertson Road,Ottawa,K2H 1A5,2006 Robertson Road,,https://icookphoyou.ca,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/671933050"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-12-03"", ""cuisine"": ""vietnamese"", ""mapillary"": ""590355978607736"", ""name"": ""iCook Pho You"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""source"": ""City of Ottawa"", ""toilets"": ""yes"", ""toilets:menstrual_products"": ""no"", ""toilets:wheelchair"": ""no"", ""website"": ""https://icookphoyou.ca"", ""@geometry"": ""center""}","2006 Robertson Road, Ottawa K2H 1A5",14.864592363737358,"iCook Pho You restaurant vietnamese 2006 Robertson Road, Ottawa K2H 1A5 {""@id"": ""way/671933050"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""check_date"": ""2025-12-03"", ""cuisine"": ""vietnamese"", ""mapillary"": ""590355978607736"", ""name"": ""iCook Pho You"", ""payment:american_express"": ""yes"", ""payment:cash"": ""yes"", ""payment:credit_cards"": ""yes"", ""payment:debit_cards"": ""yes"", ""source"": ""City of Ottawa"", ""toilets"": ""yes"", ""toilets:menstrual_products"": ""no"", ""toilets:wheelchair"": ""no"", ""website"": ""https://icookphoyou.ca"", ""@geometry"": ""center""}",vietnamese,,,,vietnamese,,,,False
way,671933055,Desi Tadka,restaurant,restaurant,Unknown,indian,45.3236699,-75.827094,2006,Robertson Road,Ottawa,K2H 1A5,2006 Robertson Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/671933055"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""cuisine"": ""indian"", ""name"": ""Desi Tadka"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","2006 Robertson Road, Ottawa K2H 1A5",14.87571545531302,"Desi Tadka restaurant indian 2006 Robertson Road, Ottawa K2H 1A5 {""@id"": ""way/671933055"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""building:levels"": ""1"", ""cuisine"": ""indian"", ""name"": ""Desi Tadka"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",indian,,,,indian,,,,False
way,671933059,Scotty's Corner Diner,restaurant,restaurant,Unknown,Unknown,45.323328,-75.826584,2006,Robertson Road,Ottawa,K2H 1A5,2006 Robertson Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/671933059"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""mapillary"": ""200335225268317"", ""name"": ""Scotty's Corner Diner"", ""outdoor_seating"": ""yes"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","2006 Robertson Road, Ottawa K2H 1A5",14.876466428571588,"Scotty's Corner Diner restaurant Unknown 2006 Robertson Road, Ottawa K2H 1A5 {""@id"": ""way/671933059"", ""addr:housenumber"": ""2006"", ""addr:postcode"": ""K2H 1A5"", ""addr:street"": ""Robertson Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""mapillary"": ""200335225268317"", ""name"": ""Scotty's Corner Diner"", ""outdoor_seating"": ""yes"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",Unknown,,,,Unknown,,,,False
node,671983436,99 VIP Seafood,restaurant,restaurant,Unknown,chinese;seafood,45.4264159,-75.6917147,99,Rideau Street,Ottawa,Unknown,99 Rideau Street,,,,Unknown,Unknown,,"{""@id"": ""node/671983436"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""99"", ""addr:province"": ""Ontario"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;seafood"", ""name"": ""99 VIP Seafood"", ""name:zh"": ""玖玖號公馆"", ""wikidata"": ""Q50234433""}","99 Rideau Street, Ottawa Unknown",0.6943025831685812,"99 VIP Seafood restaurant chinese;seafood 99 Rideau Street, Ottawa Unknown {""@id"": ""node/671983436"", ""addr:city"": ""Ottawa"", ""addr:housenumber"": ""99"", ""addr:province"": ""Ontario"", ""addr:street"": ""Rideau Street"", ""amenity"": ""restaurant"", ""cuisine"": ""chinese;seafood"", ""name"": ""99 VIP Seafood"", ""name:zh"": ""玖玖號公馆"", ""wikidata"": ""Q50234433""}",chinese;seafood,,,,chinese;seafood,,,,False
way,672788996,Everest Cuisine,restaurant,restaurant,Unknown,nepalese,45.3758656,-75.7564892,1846,Carling Avenue,Ottawa,Unknown,1846 Carling Avenue,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/672788996"", ""addr:housenumber"": ""1846"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""nepalese"", ""name"": ""Everest Cuisine"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1846 Carling Avenue, Ottawa Unknown",6.868610113326448,"Everest Cuisine restaurant nepalese 1846 Carling Avenue, Ottawa Unknown {""@id"": ""way/672788996"", ""addr:housenumber"": ""1846"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""nepalese"", ""name"": ""Everest Cuisine"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",nepalese,,,,nepalese,,,,False
way,672998176,Ralph & Sons Diner,restaurant,restaurant,Unknown,breakfast,45.3520202,-75.8356683,3420,Carling Avenue,Ottawa,Unknown,3420 Carling Avenue,,,,yes,Unknown,local_knowledge,"{""@id"": ""way/672998176"", ""addr:housenumber"": ""3420"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Ralph & Sons Diner"", ""outdoor_seating"": ""no"", ""source"": ""local_knowledge"", ""takeaway"": ""no"", ""wheelchair"": ""yes"", ""@geometry"": ""center""}","3420 Carling Avenue, Ottawa Unknown",13.289886759318351,"Ralph & Sons Diner restaurant breakfast 3420 Carling Avenue, Ottawa Unknown {""@id"": ""way/672998176"", ""addr:housenumber"": ""3420"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""breakfast"", ""delivery"": ""no"", ""name"": ""Ralph & Sons Diner"", ""outdoor_seating"": ""no"", ""source"": ""local_knowledge"", ""takeaway"": ""no"", ""wheelchair"": ""yes"", ""@geometry"": ""center""}",breakfast,,,,breakfast,,,,False
way,673129219,Pho Vietnam,restaurant,restaurant,Unknown,vietnamese,45.4229646,-75.6358418,1187,St-Laurent Boulevard,Ottawa,Unknown,1187 St-Laurent Boulevard,+1-613-744-5618,,Mo-Fr 11:00-20:00; Sa 10:00-20:00,no,Pho Vietnam,survey,"{""@id"": ""way/673129219"", ""addr:housenumber"": ""1187"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Pho Vietnam"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""delivery"": ""no"", ""internet_access"": ""no"", ""name"": ""Pho Vietnam"", ""opening_hours"": ""Mo-Fr 11:00-20:00; Sa 10:00-20:00"", ""outdoor_seating"": ""no"", ""phone"": ""+1-613-744-5618"", ""source"": ""survey"", ""takeaway"": ""yes"", ""wheelchair"": ""no"", ""@geometry"": ""center""}","1187 St-Laurent Boulevard, Ottawa Unknown",4.791477001926782,"Pho Vietnam restaurant vietnamese 1187 St-Laurent Boulevard, Ottawa Unknown {""@id"": ""way/673129219"", ""addr:housenumber"": ""1187"", ""addr:street"": ""St-Laurent Boulevard"", ""amenity"": ""restaurant"", ""brand"": ""Pho Vietnam"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""delivery"": ""no"", ""internet_access"": ""no"", ""name"": ""Pho Vietnam"", ""opening_hours"": ""Mo-Fr 11:00-20:00; Sa 10:00-20:00"", ""outdoor_seating"": ""no"", ""phone"": ""+1-613-744-5618"", ""source"": ""survey"", ""takeaway"": ""yes"", ""wheelchair"": ""no"", ""@geometry"": ""center""}",vietnamese,,,,vietnamese,,,,False
way,674473727,Broadways Bar & Grill,restaurant,restaurant,Unknown,bar;grill,45.4604899,-75.523557,1615,Orléans Boulevard,Ottawa,Unknown,1615 Orléans Boulevard,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/674473727"", ""addr:housenumber"": ""1615"", ""addr:street"": ""Orléans Boulevard"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Broadways Bar & Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1615 Orléans Boulevard, Ottawa Unknown",14.224298050046066,"Broadways Bar & Grill restaurant Unknown 1615 Orléans Boulevard, Ottawa Unknown {""@id"": ""way/674473727"", ""addr:housenumber"": ""1615"", ""addr:street"": ""Orléans Boulevard"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:levels"": ""1"", ""name"": ""Broadways Bar & Grill"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",Unknown,,,,Unknown,https://www.broadwaybarandgrill.ca/,high,web_research,True
way,679524057,Yang Sheng Restaurant,restaurant,restaurant,Unknown,chinese,45.4114555,-75.7054992,662,Somerset Street West,Ottawa,Unknown,662 Somerset Street West,+1 613-235-5794,,,no,Unknown,City of Ottawa,"{""@id"": ""way/679524057"", ""addr:housenumber"": ""662"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""chinese"", ""mapillary"": ""273303704491255"", ""name"": ""Yang Sheng Restaurant"", ""phone"": ""+1 613-235-5794"", ""source"": ""City of Ottawa"", ""wheelchair"": ""no"", ""@geometry"": ""center""}","662 Somerset Street West, Ottawa Unknown",1.2911531395594356,"Yang Sheng Restaurant restaurant chinese 662 Somerset Street West, Ottawa Unknown {""@id"": ""way/679524057"", ""addr:housenumber"": ""662"", ""addr:street"": ""Somerset Street West"", ""amenity"": ""restaurant"", ""building"": ""yes"", ""cuisine"": ""chinese"", ""mapillary"": ""273303704491255"", ""name"": ""Yang Sheng Restaurant"", ""phone"": ""+1 613-235-5794"", ""source"": ""City of Ottawa"", ""wheelchair"": ""no"", ""@geometry"": ""center""}",chinese,,,,chinese,,,,False
