osm_type,osm_id,name,place_type,amenity,tourism,cuisine,lat,lon,addr_housenumber,addr_street,addr_city,addr_postcode,address,phone,website,opening_hours,wheelchair,brand,source,tags_json,address_clean,dist_to_center_km,text,eval_label,google_rating,google_user_rating_count,rating_source,google_match_score,google_place_id,google_photo_name,google_photo_url,google_photo_attribution,google_photo_match_score
way,609966176,Little India Cafe,restaurant,restaurant,Unknown,indian,45.3547431,-75.8069299,66,Wylie Avenue,Ottawa,Unknown,66 Wylie Avenue,+1 613-828-2696,http://www.littleindiacafe.com/,,Unknown,Unknown,Bing,"{""@id"": ""way/609966176"", ""addr:housenumber"": ""66"", ""addr:street"": ""Wylie Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""name"": ""Little India Cafe"", ""outdoor_seating"": ""no"", ""phone"": ""+1 613-828-2696"", ""source"": ""Bing"", ""website"": ""http://www.littleindiacafe.com/"", ""@geometry"": ""center""}","66 Wylie Avenue, Ottawa Unknown",11.33710920708042,"Little India Cafe restaurant indian 66 Wylie Avenue, Ottawa Unknown {""@id"": ""way/609966176"", ""addr:housenumber"": ""66"", ""addr:street"": ""Wylie Avenue"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""indian"", ""name"": ""Little India Cafe"", ""outdoor_seating"": ""no"", ""phone"": ""+1 613-828-2696"", ""source"": ""Bing"", ""website"": ""http://www.littleindiacafe.com/"", ""@geometry"": ""center""}",indian,4.2,1179.0,google_places_api,0.9325,ChIJ3zSY_N0AzkwR6AckkfEBbO0,places/ChIJ3zSY_N0AzkwR6AckkfEBbO0/photos/ATCDNfWKgmKQOZO9ILbM72ZnsKxOZQr_nbpbKA7Hw5GuzCEhvVXELf_1Zd9wdTuRHP-hir1fbd3sp-MAhmFo9l8fPYOrLSZ-IcfhMn4bY5jMm4faGfy3ntikhZebcBmaO8ygWfpspK6GPzWw8CyGWohXg0csS5s_bJIPN-UuZjDeTqNqk6Cv0a3a8uR8NAdu8DCTWu24ee8Gl-fUbN1GT6er730yzo0rzNwZyBOd38kqxZYoAnae1najdpdLLJO7j8iM54YhzCgMaCvXOwMByt6Cu2BdjRXwTylxpQfgthiHbefL0BhbgLJr-EuL-I_6B5ecbY6NH0BnG9eKjIt0vqC2wVbmV9Btk8QLNo4g9y5hamG4coDx1V2mx2aO56ShDfQWGzg23iIVkGbkTL2Sm6kRpvkjnklt-dIjDwJj-kx0Cg4,https://places.googleapis.com/v1/places/ChIJ3zSY_N0AzkwR6AckkfEBbO0/photos/ATCDNfWKgmKQOZO9ILbM72ZnsKxOZQr_nbpbKA7Hw5GuzCEhvVXELf_1Zd9wdTuRHP-hir1fbd3sp-MAhmFo9l8fPYOrLSZ-IcfhMn4bY5jMm4faGfy3ntikhZebcBmaO8ygWfpspK6GPzWw8CyGWohXg0csS5s_bJIPN-UuZjDeTqNqk6Cv0a3a8uR8NAdu8DCTWu24ee8Gl-fUbN1GT6er730yzo0rzNwZyBOd38kqxZYoAnae1najdpdLLJO7j8iM54YhzCgMaCvXOwMByt6Cu2BdjRXwTylxpQfgthiHbefL0BhbgLJr-EuL-I_6B5ecbY6NH0BnG9eKjIt0vqC2wVbmV9Btk8QLNo4g9y5hamG4coDx1V2mx2aO56ShDfQWGzg23iIVkGbkTL2Sm6kRpvkjnklt-dIjDwJj-kx0Cg4/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Sonu Singh,0.9325
way,610253344,Browns Social House,restaurant,restaurant,Unknown,Unknown,45.27651,-75.7493682,,,Ottawa,Unknown,,,,,Unknown,Unknown,,"{""@id"": ""way/610253344"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""name"": ""Browns Social House"", ""@geometry"": ""center""}","nan , Ottawa Unknown",16.629602045791,"Browns Social House restaurant Unknown nan , Ottawa Unknown {""@id"": ""way/610253344"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""building:start_date"": ""2017..2019"", ""name"": ""Browns Social House"", ""@geometry"": ""center""}",Unknown,,,,,,,,,
way,613195165,We Desi,restaurant,restaurant,Unknown,indian,45.3773346,-75.7533805,1766,Carling Avenue,Ottawa,Unknown,1766 Carling Avenue,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/613195165"", ""addr:housenumber"": ""1766"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""cuisine"": ""indian"", ""name"": ""We Desi"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","1766 Carling Avenue, Ottawa Unknown",6.584678248377164,"We Desi restaurant indian 1766 Carling Avenue, Ottawa Unknown {""@id"": ""way/613195165"", ""addr:housenumber"": ""1766"", ""addr:street"": ""Carling Avenue"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""building:material"": ""brick"", ""cuisine"": ""indian"", ""name"": ""We Desi"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",indian,,,,,,,,,
way,614326761,Pi-Rho,restaurant,restaurant,Unknown,greek,45.3000609,-75.8864413,457,Hazeldean Road,Ottawa,Unknown,457 Hazeldean Road,,,,Unknown,Unknown,,"{""@id"": ""way/614326761"", ""addr:housenumber"": ""457"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Pi-Rho"", ""start_date"": ""2017..2019"", ""@geometry"": ""center""}","457 Hazeldean Road, Ottawa Unknown",20.023751243753225,"Pi-Rho restaurant greek 457 Hazeldean Road, Ottawa Unknown {""@id"": ""way/614326761"", ""addr:housenumber"": ""457"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Pi-Rho"", ""start_date"": ""2017..2019"", ""@geometry"": ""center""}",greek,,,,,,,,,
way,614916091,Pak India Restaurant,restaurant,restaurant,Unknown,indian,45.4561997,-75.505507,4025,Innes Road,Ottawa,Unknown,4025 Innes Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/614916091"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""indian"", ""name"": ""Pak India Restaurant"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","4025 Innes Road, Ottawa Unknown",15.44597976124705,"Pak India Restaurant restaurant indian 4025 Innes Road, Ottawa Unknown {""@id"": ""way/614916091"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""indian"", ""name"": ""Pak India Restaurant"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",indian,4.3,1179.0,google_places_api,0.8664,ChIJW9a0-j0SzkwRqb68_KtRXaM,places/ChIJW9a0-j0SzkwRqb68_KtRXaM/photos/ATCDNfV6u9vUP1ROp4tcWoWj_Us4VbOpDXPJ1bu2Wsn5VKoggBAa_oilslu_b-I_TkB5GtATtFTT41DQdc8WI34XEadgYoNxcAE3ci5SYJQQeHrfCS8zwRDWZ8x3j1WhXoIXQcyjIsiXhr3uZMwZS44rDUuD5jA8kps_KglMRZ_LV7L9BXcKFACbYSpWpggIoiKG6R9609kl5jHLCVB_aVckeLKieBfBEE5HF0iE0z9YHeh3zR-2lgGJYwSfaNU-es-LAqXBZEjrqKw3iqQM6MhKms0l1A2wzFFdOLV092gjb5_Olg,https://places.googleapis.com/v1/places/ChIJW9a0-j0SzkwRqb68_KtRXaM/photos/ATCDNfV6u9vUP1ROp4tcWoWj_Us4VbOpDXPJ1bu2Wsn5VKoggBAa_oilslu_b-I_TkB5GtATtFTT41DQdc8WI34XEadgYoNxcAE3ci5SYJQQeHrfCS8zwRDWZ8x3j1WhXoIXQcyjIsiXhr3uZMwZS44rDUuD5jA8kps_KglMRZ_LV7L9BXcKFACbYSpWpggIoiKG6R9609kl5jHLCVB_aVckeLKieBfBEE5HF0iE0z9YHeh3zR-2lgGJYwSfaNU-es-LAqXBZEjrqKw3iqQM6MhKms0l1A2wzFFdOLV092gjb5_Olg/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Pak India Restaurant,0.8664
way,614916104,Ti-Pik-Liz,restaurant,restaurant,Unknown,caribbean,45.4559341,-75.5061698,4025,Innes Road,Ottawa,Unknown,4025 Innes Road,,,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/614916104"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""caribbean"", ""name"": ""Ti-Pik-Liz"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}","4025 Innes Road, Ottawa Unknown",15.38857066664286,"Ti-Pik-Liz restaurant caribbean 4025 Innes Road, Ottawa Unknown {""@id"": ""way/614916104"", ""addr:housenumber"": ""4025"", ""addr:street"": ""Innes Road"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""caribbean"", ""name"": ""Ti-Pik-Liz"", ""source"": ""City of Ottawa"", ""@geometry"": ""center""}",caribbean,4.1,170.0,google_places_api,0.8065,ChIJC4eRh4gTzkwRP-FptwkWI8A,places/ChIJC4eRh4gTzkwRP-FptwkWI8A/photos/ATCDNfXRDoK9qsik1yPd4N9PiKfkNQTVxTmJboL_NCUn_djEU93dWjnX9GC8P6Y7qtPGtkTUgkPjJQ2CKnXzvApsX9pF-ZWLXM0Q7p4StxgR5_gCyVqSa1RzP2pwyBjB7_2J4SdEpUh0pe8c5nWlAYShnZCpxOnbldvDaei4P5Br-pSY7P14GJiXs8_tByNMYKl_Pnpf0F6X_uVZaquwrPGxVIogwBxmOcC55NNQ7u3YW1KE_tYgv0Ugv5cpB64CjBwqNlbad_JMAyFIPk-yWRri1R18bv3aqKxXC1I83GcF5yxzfY99HXtqOEGvlrDnfVmukfrdgB2WtJMMZS1zRGXqPM0dgfos_5K9jDUdI5itgpmsfcGFuRSFwZeyOhgFl0sU6FpC86lra66fdtbkdaoaI_g1F-pEq6nt3gq2YqcsBencbg,https://places.googleapis.com/v1/places/ChIJC4eRh4gTzkwRP-FptwkWI8A/photos/ATCDNfXRDoK9qsik1yPd4N9PiKfkNQTVxTmJboL_NCUn_djEU93dWjnX9GC8P6Y7qtPGtkTUgkPjJQ2CKnXzvApsX9pF-ZWLXM0Q7p4StxgR5_gCyVqSa1RzP2pwyBjB7_2J4SdEpUh0pe8c5nWlAYShnZCpxOnbldvDaei4P5Br-pSY7P14GJiXs8_tByNMYKl_Pnpf0F6X_uVZaquwrPGxVIogwBxmOcC55NNQ7u3YW1KE_tYgv0Ugv5cpB64CjBwqNlbad_JMAyFIPk-yWRri1R18bv3aqKxXC1I83GcF5yxzfY99HXtqOEGvlrDnfVmukfrdgB2WtJMMZS1zRGXqPM0dgfos_5K9jDUdI5itgpmsfcGFuRSFwZeyOhgFl0sU6FpC86lra66fdtbkdaoaI_g1F-pEq6nt3gq2YqcsBencbg/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Sebastian Soare,0.8065
way,617092344,Ocho Rios,restaurant,restaurant,Unknown,jamaican;caribbean,45.3720106,-75.6650211,1800,Bank Street,Ottawa,Unknown,1800 Bank Street,,,,Unknown,Unknown,CanVec 6.0 - NRCan,"{""@id"": ""way/617092344"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""jamaican;caribbean"", ""image"": ""https://storage5.openstreetcam.org/files/photo/2017/7/24/lth/497563_c5bf4_6.jpg"", ""name"": ""Ocho Rios"", ""source"": ""CanVec 6.0 - NRCan"", ""survey:date"": ""2017-07-24"", ""@geometry"": ""center""}","1800 Bank Street, Ottawa Unknown",6.049424269207235,"Ocho Rios restaurant jamaican;caribbean 1800 Bank Street, Ottawa Unknown {""@id"": ""way/617092344"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""jamaican;caribbean"", ""image"": ""https://storage5.openstreetcam.org/files/photo/2017/7/24/lth/497563_c5bf4_6.jpg"", ""name"": ""Ocho Rios"", ""source"": ""CanVec 6.0 - NRCan"", ""survey:date"": ""2017-07-24"", ""@geometry"": ""center""}",jamaican;caribbean,,,,,,,,,
way,617092347,Beijing Legend,restaurant,restaurant,Unknown,chinese,45.3720405,-75.6646892,1800,Bank Street,Ottawa,Unknown,1800 Bank Street,,,,Unknown,Unknown,,"{""@id"": ""way/617092347"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""chinese"", ""name"": ""Beijing Legend"", ""@geometry"": ""center""}","1800 Bank Street, Ottawa Unknown",6.057214348209552,"Beijing Legend restaurant chinese 1800 Bank Street, Ottawa Unknown {""@id"": ""way/617092347"", ""addr:housenumber"": ""1800"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""building:levels"": ""1"", ""cuisine"": ""chinese"", ""name"": ""Beijing Legend"", ""@geometry"": ""center""}",chinese,3.6,630.0,google_places_api,0.9141,ChIJTVOFz6gIzkwRKsLNVp76YVU,places/ChIJTVOFz6gIzkwRKsLNVp76YVU/photos/ATCDNfU7nALii262r6J79d3t4gA1CG0wmgCmhfmvLEpvgCyDRn-a5vE_IuOxP_Ikm6gdvojCIFeHX6VC0d_1To0azmdSWKU50_Ljun4pVsglbjq4ZVDdqqF6uTg2MSvFmaoQcptU1xS5bgE5uiNYSzX3xihspSJc739tqvIMFHBC-EAVA_B_Rw3Y87lV6u5yuCG3pxW1PkuWDBpWnUxsXLzMM24kpsICz6B6nwqqr1XsdMl-p57SAfthvqThCQ9g1m9_wIpo_Cp-NDeTV_mvg5-kq1nO7oxq6IDUKizgTHxfC27Gpw,https://places.googleapis.com/v1/places/ChIJTVOFz6gIzkwRKsLNVp76YVU/photos/ATCDNfU7nALii262r6J79d3t4gA1CG0wmgCmhfmvLEpvgCyDRn-a5vE_IuOxP_Ikm6gdvojCIFeHX6VC0d_1To0azmdSWKU50_Ljun4pVsglbjq4ZVDdqqF6uTg2MSvFmaoQcptU1xS5bgE5uiNYSzX3xihspSJc739tqvIMFHBC-EAVA_B_Rw3Y87lV6u5yuCG3pxW1PkuWDBpWnUxsXLzMM24kpsICz6B6nwqqr1XsdMl-p57SAfthvqThCQ9g1m9_wIpo_Cp-NDeTV_mvg5-kq1nO7oxq6IDUKizgTHxfC27Gpw/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Beijing Legend,0.9141
way,617642478,Pizza Hut,restaurant,restaurant,Unknown,pizza,45.3446691,-75.9309522,5045,Innovation Drive,Ottawa,Unknown,5045 Innovation Drive,,,,Unknown,Pizza Hut,,"{""@id"": ""way/617642478"", ""addr:housenumber"": ""5045"", ""addr:street"": ""Innovation Drive"", ""addr:unit"": ""200"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""en:Pizza Hut"", ""building"": ""retail"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut"", ""@geometry"": ""center""}","5045 Innovation Drive, Ottawa Unknown",20.155956806781752,"Pizza Hut restaurant pizza 5045 Innovation Drive, Ottawa Unknown {""@id"": ""way/617642478"", ""addr:housenumber"": ""5045"", ""addr:street"": ""Innovation Drive"", ""addr:unit"": ""200"", ""amenity"": ""restaurant"", ""brand"": ""Pizza Hut"", ""brand:wikidata"": ""Q191615"", ""brand:wikipedia"": ""en:Pizza Hut"", ""building"": ""retail"", ""cuisine"": ""pizza"", ""name"": ""Pizza Hut"", ""@geometry"": ""center""}",pizza,3.7,248.0,google_places_api,0.8937,ChIJiY4wRuz_0UwRfKsJPCCDBRQ,places/ChIJiY4wRuz_0UwRfKsJPCCDBRQ/photos/ATCDNfWXrl4Pp9GlEwyOupn7uBhZkvzHGByX1ZmeWGlWiysi2q4MVw89cvDNB30S8LftYDIfehJZ_cPl5jPZ2eLpUD0vEXn_GknTmpgTO224PQXZ7vC-J4qFSzHpNBqQtnMLjArBdxocopXF6G7etPY0qbl15JoK1nDZsKAZp3rUePFpgfmnh8iTqJMEKD2FoKGXNIDhqbJSzbEHIrwEFPsAe0D35XV4EMlIwhPHvvHEO8yfLzbkFbzdtn8hknmBJZdKPvRuFIyi69nOHjTKlqBUvRX8-VKdYZnTFaAcnzXBzqaOcYDmpVyq5LyGU7IsgEugPU6dTJszSxQzI3Ye_osLe3lQUr5AUe-UmfwGWvpfx8Dxm8rbzXDyA87C6gsEp_gcdD23uBdKGotrE0fqHVsaSYdKohGYrno3SV9ukll3ObI,https://places.googleapis.com/v1/places/ChIJiY4wRuz_0UwRfKsJPCCDBRQ/photos/ATCDNfWXrl4Pp9GlEwyOupn7uBhZkvzHGByX1ZmeWGlWiysi2q4MVw89cvDNB30S8LftYDIfehJZ_cPl5jPZ2eLpUD0vEXn_GknTmpgTO224PQXZ7vC-J4qFSzHpNBqQtnMLjArBdxocopXF6G7etPY0qbl15JoK1nDZsKAZp3rUePFpgfmnh8iTqJMEKD2FoKGXNIDhqbJSzbEHIrwEFPsAe0D35XV4EMlIwhPHvvHEO8yfLzbkFbzdtn8hknmBJZdKPvRuFIyi69nOHjTKlqBUvRX8-VKdYZnTFaAcnzXBzqaOcYDmpVyq5LyGU7IsgEugPU6dTJszSxQzI3Ye_osLe3lQUr5AUe-UmfwGWvpfx8Dxm8rbzXDyA87C6gsEp_gcdD23uBdKGotrE0fqHVsaSYdKohGYrno3SV9ukll3ObI/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Alex S,0.8937
way,620180748,Kallisto,restaurant,restaurant,Unknown,greek,45.3464865,-75.6263378,2950,Bank Street,Ottawa,Unknown,2950 Bank Street,,https://kallisto.ca/,,Unknown,Unknown,City of Ottawa,"{""@id"": ""way/620180748"", ""addr:housenumber"": ""2950"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Kallisto"", ""source"": ""City of Ottawa"", ""website"": ""https://kallisto.ca/"", ""@geometry"": ""center""}","2950 Bank Street, Ottawa Unknown",10.010073863247676,"Kallisto restaurant greek 2950 Bank Street, Ottawa Unknown {""@id"": ""way/620180748"", ""addr:housenumber"": ""2950"", ""addr:street"": ""Bank Street"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""greek"", ""name"": ""Kallisto"", ""source"": ""City of Ottawa"", ""website"": ""https://kallisto.ca/"", ""@geometry"": ""center""}",greek,,,,,,,,,
way,621820151,The Chopped Leaf,restaurant,restaurant,Unknown,salad,45.4129947,-75.6453682,140,Trainyards Drive,Ottawa,Unknown,140 Trainyards Drive,,,,Unknown,The Chopped Leaf,Bing,"{""@id"": ""way/621820151"", ""addr:housenumber"": ""140"", ""addr:street"": ""Trainyards Drive"", ""addr:unit"": ""3"", ""amenity"": ""restaurant"", ""brand"": ""The Chopped Leaf"", ""brand:wikidata"": ""Q116904982"", ""building"": ""retail"", ""cuisine"": ""salad"", ""name"": ""The Chopped Leaf"", ""source"": ""Bing"", ""@geometry"": ""center""}","140 Trainyards Drive, Ottawa Unknown",4.1546511530972,"The Chopped Leaf restaurant salad 140 Trainyards Drive, Ottawa Unknown {""@id"": ""way/621820151"", ""addr:housenumber"": ""140"", ""addr:street"": ""Trainyards Drive"", ""addr:unit"": ""3"", ""amenity"": ""restaurant"", ""brand"": ""The Chopped Leaf"", ""brand:wikidata"": ""Q116904982"", ""building"": ""retail"", ""cuisine"": ""salad"", ""name"": ""The Chopped Leaf"", ""source"": ""Bing"", ""@geometry"": ""center""}",salad,4.0,166.0,google_places_api,0.8485,ChIJKSQU-28PzkwRixASAS0vBKQ,places/ChIJKSQU-28PzkwRixASAS0vBKQ/photos/ATCDNfXuxEHkVCI6axiTCk9RrWfoM7RiGad851g1rd6AvTH9OXmvyj9S4thQf2VMT4lElJWaxKFnqJrsl0Yi8Vz-Web2Lxg7h6qBtAZ3EspSswDNY625B3gr7w2oIPMC_dSvKpDpV5FIA8TWfR1IADPBJveaoxqsHIK8l5RGV7Qwov1dOqbpPOT01R40N1qyJfyfWuVsKMN5J47mYI4eG6N7um8MnKIe5_jpmNWFQRc06X95QnbgVEwrlkQEwVoeYW9FAfpUjh-EBvLfd61VUYtwJCERi9RqXe72jeL7rJj2FD_UEw,https://places.googleapis.com/v1/places/ChIJKSQU-28PzkwRixASAS0vBKQ/photos/ATCDNfXuxEHkVCI6axiTCk9RrWfoM7RiGad851g1rd6AvTH9OXmvyj9S4thQf2VMT4lElJWaxKFnqJrsl0Yi8Vz-Web2Lxg7h6qBtAZ3EspSswDNY625B3gr7w2oIPMC_dSvKpDpV5FIA8TWfR1IADPBJveaoxqsHIK8l5RGV7Qwov1dOqbpPOT01R40N1qyJfyfWuVsKMN5J47mYI4eG6N7um8MnKIe5_jpmNWFQRc06X95QnbgVEwrlkQEwVoeYW9FAfpUjh-EBvLfd61VUYtwJCERi9RqXe72jeL7rJj2FD_UEw/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Chopped Leaf,0.8485
way,621820164,Roger's Italian Bistro,restaurant,restaurant,Unknown,italian,45.4146729,-75.6482808,500,Terminal Avenue,Ottawa,K1G 0Z3,500 Terminal Avenue,+1-613-731-2485,https://www.rogersitalianbistro.com,,Unknown,Unknown,Bing,"{""@id"": ""way/621820164"", ""addr:housenumber"": ""500"", ""addr:postcode"": ""K1G 0Z3"", ""addr:street"": ""Terminal Avenue"", ""addr:unit"": ""A2"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""italian"", ""name"": ""Roger's Italian Bistro"", ""phone"": ""+1-613-731-2485"", ""source"": ""Bing"", ""website"": ""https://www.rogersitalianbistro.com"", ""@geometry"": ""center""}","500 Terminal Avenue, Ottawa K1G 0Z3",3.892920896292009,"Roger's Italian Bistro restaurant italian 500 Terminal Avenue, Ottawa K1G 0Z3 {""@id"": ""way/621820164"", ""addr:housenumber"": ""500"", ""addr:postcode"": ""K1G 0Z3"", ""addr:street"": ""Terminal Avenue"", ""addr:unit"": ""A2"", ""amenity"": ""restaurant"", ""building"": ""commercial"", ""cuisine"": ""italian"", ""name"": ""Roger's Italian Bistro"", ""phone"": ""+1-613-731-2485"", ""source"": ""Bing"", ""website"": ""https://www.rogersitalianbistro.com"", ""@geometry"": ""center""}",italian,4.2,652.0,google_places_api,0.9633,ChIJPQPh2X8PzkwRSy2IBW3v1X4,places/ChIJPQPh2X8PzkwRSy2IBW3v1X4/photos/ATCDNfWbSXAs0MDZmU22wRYDwWk6c76slCsOoYJ2v2JH4bbJ8X9u8aBY2pn5G6ZlGGmMDVXzgokbMrf4VJqlhjdOHdpoANvFPMEEBiITseQ06iYIYHAjvqUb1hiQRQTC8741q3lVafAwQSKa9T04f8mM78t89HA8uE-k7rwZKyRWiJIpnwpA1lKdWFmefzDxQGUMtbi4tZbAl-z_-TDfKS8ma_q-UsQzqeQmmFgRggxecKj4ipodjyuTpONa6s08TrrKRXGuScU0IzqlrxSAb_6jtXf5NRxWfYpVDs99DLCuCTha1b7obbcJ4o7NkzFXCORNFc1zE6WSg0Cphrk6GgCt4NR0jrRgkra97ToxnOwWxaDnmKcKB7vMZEaTP-B1mBT--MHzuVwLXOXM1aihMxZVsBZgA19M-QgcvLhLHYHXLic,https://places.googleapis.com/v1/places/ChIJPQPh2X8PzkwRSy2IBW3v1X4/photos/ATCDNfWbSXAs0MDZmU22wRYDwWk6c76slCsOoYJ2v2JH4bbJ8X9u8aBY2pn5G6ZlGGmMDVXzgokbMrf4VJqlhjdOHdpoANvFPMEEBiITseQ06iYIYHAjvqUb1hiQRQTC8741q3lVafAwQSKa9T04f8mM78t89HA8uE-k7rwZKyRWiJIpnwpA1lKdWFmefzDxQGUMtbi4tZbAl-z_-TDfKS8ma_q-UsQzqeQmmFgRggxecKj4ipodjyuTpONa6s08TrrKRXGuScU0IzqlrxSAb_6jtXf5NRxWfYpVDs99DLCuCTha1b7obbcJ4o7NkzFXCORNFc1zE6WSg0Cphrk6GgCt4NR0jrRgkra97ToxnOwWxaDnmKcKB7vMZEaTP-B1mBT--MHzuVwLXOXM1aihMxZVsBZgA19M-QgcvLhLHYHXLic/media?key=AIzaSyA9WVmnFwPUFWrx8gGFjCLcgasGBWsplks&maxWidthPx=1000,Sneha Iyer,0.9633
way,622453054,Chez Lam,restaurant,restaurant,Unknown,vietnamese,45.2962321,-75.8895474,484,Hazeldean Road,Ottawa,Unknown,484 Hazeldean Road,,,,Unknown,Unknown,Bing,"{""@id"": ""way/622453054"", ""addr:housenumber"": ""484"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""name"": ""Chez Lam"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}","484 Hazeldean Road, Ottawa Unknown",20.49097910753225,"Chez Lam restaurant vietnamese 484 Hazeldean Road, Ottawa Unknown {""@id"": ""way/622453054"", ""addr:housenumber"": ""484"", ""addr:street"": ""Hazeldean Road"", ""amenity"": ""restaurant"", ""building"": ""retail"", ""cuisine"": ""vietnamese"", ""name"": ""Chez Lam"", ""source"": ""Bing"", ""start_date"": ""2002..2005"", ""@geometry"": ""center""}",vietnamese,,,,,,,,,
